iterations,random,proportional,tournament
6012,528588.403,526198.3276,492712.0446
6013,528588.403,526198.3276,492712.0446
6014,528588.403,526198.3276,492712.0446
6015,528588.403,526198.3276,492712.0446
6016,528588.403,526198.3276,492712.0446
6017,528588.403,526198.3276,492712.0446
6018,528458.9493,526198.3276,492712.0446
6019,528458.9493,526198.3276,492712.0446
6020,528458.9493,526198.3276,492400.3864
6021,528458.9493,526198.3276,492400.3864
6022,528458.9493,526065.9807,492400.3864
6023,528458.9493,526065.9807,492400.3864
6024,528458.9493,526065.9807,492400.3864
6025,528458.9493,526065.9807,492400.3864
6026,528458.9493,525701.4551,492400.3864
6027,528458.9493,525701.4551,492400.3864
6028,528458.9493,525701.4551,492400.3864
6029,528374.5615,525701.4551,492400.3864
6030,528374.5615,525697.9344,492400.3864
6031,528374.5615,525697.9344,492400.3864
6032,528374.5615,525697.9344,492400.3864
6033,528374.5615,525169.884,492386.508
6034,528374.5615,525169.884,492386.508
6035,528374.5615,525169.884,492386.508
6036,528374.5615,525169.884,492238.2259
6037,528374.5615,525169.884,492238.2259
6038,528374.5615,525169.884,492238.2259
6039,528374.5615,525169.884,492238.2259
6040,528374.5615,525169.884,492238.2259
6041,528374.5615,525169.884,492238.2259
6042,528374.5615,524845.9184,492238.2259
6043,528374.5615,524845.9184,492238.2259
6044,528374.5615,524673.0115,492238.2259
6045,528201.1669,524673.0115,492238.2259
6046,528201.1669,524673.0115,492238.2259
6047,528201.1669,524673.0115,492238.2259
6048,528201.1669,524673.0115,492238.2259
6049,528201.1669,524673.0115,492238.2259
6050,528201.1669,524673.0115,492238.2259
6051,528201.1669,524673.0115,492238.2259
6052,528201.1669,524673.0115,492238.2259
6053,528201.1669,524673.0115,492238.2259
6054,528065.9542,524673.0115,492238.2259
6055,527662.5046,524673.0115,492238.2259
6056,527662.5046,524673.0115,492238.2259
6057,527662.5046,524565.8576,492238.2259
6058,527662.5046,524565.8576,492238.2259
6059,527799.6545,524565.8576,492238.2259
6060,527799.6545,524565.8576,492238.2259
6061,527489.8923,524565.8576,492238.2259
6062,527489.8923,524565.8576,492238.2259
6063,527662.5046,524382.332,492238.2259
6064,527527.292,524382.332,492238.2259
6065,526662.8655,524382.332,492238.2259
6066,526662.8655,524382.332,492238.2259
6067,526662.8655,524275.1781,492238.2259
6068,526662.8655,524275.1781,492211.1068
6069,526162.1541,524275.1781,492211.1068
6070,526162.1541,524275.1781,492211.1068
6071,526162.1541,524275.1781,492211.1068
6072,526162.1541,524275.1781,492211.1068
6073,526162.1541,524275.1781,492211.1068
6074,525768.9081,524275.1781,492211.1068
6075,525768.9081,524275.1781,491977.3481
6076,525768.9081,524127.9298,491977.3481
6077,525768.9081,524127.9298,491977.3481
6078,525768.9081,524127.9298,491977.3481
6079,525768.9081,524048.1909,491977.3481
6080,525521.5031,524048.1909,491977.3481
6081,525768.9081,524048.1909,492194.8746
6082,525768.9081,524048.1909,492194.8746
6083,525768.9081,524048.1909,492194.8746
6084,525622.038,524048.1909,491433.6058
6085,525622.038,523650.043,491433.6058
6086,525622.038,523650.043,491433.6058
6087,525622.038,523650.043,492194.8746
6088,525622.038,523650.043,492194.8746
6089,525612.748,523650.043,491734.1717
6090,525570.5002,523650.043,491734.1717
6091,525570.5002,523650.043,491734.1717
6092,525570.5002,523650.043,491734.1717
6093,525563.0212,523650.043,491734.1717
6094,525414.34,523650.043,491734.1717
6095,525414.34,523650.043,491734.1717
6096,525414.34,523650.043,491734.1717
6097,525414.34,523650.043,491734.1717
6098,525271.5393,523650.043,491734.1717
6099,525073.1314,523650.043,491734.1717
6100,525073.1314,523650.043,491734.1717
6101,525073.1314,523650.043,491734.1717
6102,525073.1314,523650.043,491734.1717
6103,525073.1314,523650.043,491734.1717
6104,525073.1314,523650.043,491734.1717
6105,525073.1314,523650.043,491734.1717
6106,525073.1314,523650.043,491734.1717
6107,525073.1314,523650.043,491734.1717
6108,525073.1314,523458.4501,491734.1717
6109,525073.1314,523458.4501,491734.1717
6110,525073.1314,523369.3653,491690.7387
6111,525027.6854,523085.5627,491690.7387
6112,525027.6854,523085.5627,491690.7387
6113,525027.6854,523085.5627,491690.7387
6114,525027.6854,522927.0913,491690.7387
6115,524972.0426,522927.0913,491604.3968
6116,524972.0426,522927.0913,491604.3968
6117,524972.0426,522927.0913,491637.4747
6118,524972.0426,522927.0913,491637.4747
6119,524972.0426,522927.0913,491637.4747
6120,524972.0426,522927.0913,491637.4747
6121,524972.0426,522927.0913,491637.4747
6122,524972.0426,522927.0913,491637.4747
6123,524972.0426,522927.0913,491637.4747
6124,524870.9909,522927.0913,491637.4747
6125,524870.9909,522927.0913,491637.4747
6126,524870.9909,522927.0913,491637.4747
6127,524870.9909,522927.0913,491637.4747
6128,524870.9909,522927.0913,491637.4747
6129,524870.9909,522927.0913,491637.4747
6130,524870.9909,522927.0913,491637.4747
6131,524816.374,522927.0913,491637.4747
6132,524816.374,522927.0913,491637.4747
6133,523117.3389,522130.4111,491637.4747
6134,523117.3389,522130.4111,491637.4747
6135,523117.3389,522130.4111,491381.1594
6136,523117.3389,522130.4111,491381.1594
6137,523117.3389,522130.4111,491381.1594
6138,523117.3389,522130.4111,491381.1594
6139,523062.722,522130.4111,491381.1594
6140,523062.722,522130.4111,491294.6851
6141,523062.722,522130.4111,491294.6851
6142,523062.722,522130.4111,491294.6851
6143,523062.722,522130.4111,491294.6851
6144,523062.722,522856.5103,491038.3698
6145,523062.722,522614.5739,491038.3698
6146,523062.722,522614.5739,491038.3698
6147,523062.722,522614.5739,491038.3698
6148,523062.722,522613.213,491038.3698
6149,523062.722,522613.213,491038.3698
6150,523062.722,522613.213,491038.3698
6151,523062.722,522613.213,491038.3698
6152,523062.722,522613.213,491038.3698
6153,523062.722,522613.213,491038.3698
6154,523062.722,522544.1449,491038.3698
6155,523062.722,522613.213,491038.3698
6156,523062.722,522613.213,491038.3698
6157,523062.722,522544.1449,491038.3698
6158,523062.722,522544.1449,491038.3698
6159,523062.722,522544.1449,491038.3698
6160,523057.6103,522544.1449,491038.3698
6161,523057.6103,522544.1449,491038.3698
6162,523057.6103,522208.4783,491038.3698
6163,523057.6103,522208.4783,491038.3698
6164,523057.6103,522208.4783,491038.3698
6165,523057.6103,522208.4783,491038.3698
6166,522584.4322,522208.4783,491038.3698
6167,522584.4322,522280.2199,491038.3698
6168,522584.4322,522280.2199,491006.5123
6169,522584.4322,522231.6274,491006.5123
6170,522584.4322,522231.6274,491006.5123
6171,522584.4322,522231.6274,491006.5123
6172,522584.4322,522231.6274,491006.5123
6173,522584.4322,522231.6274,491006.5123
6174,522584.4322,522231.6274,491006.5123
6175,522584.4322,522231.6274,491006.5123
6176,522584.4322,522006.367,491006.5123
6177,522584.4322,522006.367,491025.0701
6178,522584.4322,522006.367,491025.0701
6179,522584.4322,522006.367,491025.0701
6180,522584.4322,522006.367,491025.0701
6181,522521.5043,522006.367,491025.0701
6182,522584.4322,522006.367,491025.0701
6183,522584.4322,522006.367,491025.0701
6184,522584.4322,522006.367,491025.0701
6185,522584.4322,522006.367,491025.0701
6186,522602.1806,522006.367,491025.0701
6187,522602.1806,522006.367,491025.0701
6188,522602.1806,522006.367,491025.0701
6189,522602.1806,522006.367,491025.0701
6190,522602.1806,522005.0612,491025.0701
6191,522602.1806,522005.0612,491025.0701
6192,522602.1806,522005.0612,491025.0701
6193,522602.1806,522005.0612,491025.0701
6194,522602.1806,521690.3259,491025.0701
6195,522602.1806,521690.3259,491025.0701
6196,522602.1806,521690.3259,491025.0701
6197,522602.1806,521690.3259,491025.0701
6198,522602.1806,521690.3259,490548.8816
6199,522602.1806,521690.3259,490548.8816
6200,522602.1806,521690.3259,490548.8816
6201,522602.1806,521690.3259,490548.8816
6202,522602.1806,521690.3259,490548.8816
6203,522582.2937,521690.3259,490548.8816
6204,522582.2937,521690.3259,490548.8816
6205,522582.2937,521690.3259,490548.8816
6206,522582.2937,521690.3259,490548.8816
6207,522582.2937,521511.2947,490548.8816
6208,522582.2937,521511.2947,490548.8816
6209,520853.4642,521511.2947,490548.8816
6210,520853.4642,521511.2947,490548.8816
6211,520853.4642,521511.2947,490548.8816
6212,520853.4642,521511.2947,490548.8816
6213,522467.5843,521511.2947,490548.8816
6214,521373.0248,521511.2947,490548.8816
6215,521655.288,520775.4012,490548.8816
6216,521655.288,520775.4012,490548.8816
6217,521655.288,520775.4012,490548.8816
6218,521655.288,520775.4012,490307.8136
6219,521655.288,521511.2947,490307.8136
6220,521655.288,521511.2947,490307.8136
6221,521655.288,521511.2947,490307.8136
6222,521655.288,521511.2947,490307.8136
6223,521655.288,521511.2947,490307.8136
6224,521655.288,521498.6825,490207.879
6225,521655.288,521498.6825,490207.879
6226,521655.288,521498.6825,490207.879
6227,521655.288,521511.2947,490207.879
6228,521655.288,521441.2327,490207.879
6229,521603.6993,521441.2327,490207.879
6230,521603.6993,521441.2327,490207.879
6231,521603.6993,521441.2327,490207.879
6232,521603.6993,521441.2327,490207.879
6233,521588.7306,521441.2327,490207.879
6234,521588.7306,521379.3672,490207.879
6235,521588.7306,521379.3672,490207.879
6236,521588.7306,521379.3672,490207.879
6237,521588.7306,521379.3672,490207.879
6238,521603.6993,521379.3672,490207.879
6239,521603.6993,521410.1999,490164.2484
6240,521603.6993,521163.1485,490164.2484
6241,521603.6993,521163.1485,490164.2484
6242,520769.2022,521163.1485,490164.2484
6243,520719.8164,521163.1485,490164.2484
6244,520719.8164,521163.1485,490164.2484
6245,520769.2022,521163.1485,490164.2484
6246,520769.2022,521132.1157,490164.2484
6247,520769.2022,521132.1157,490164.2484
6248,520769.2022,521132.1157,490164.2484
6249,520769.2022,521132.1157,490164.2484
6250,520769.2022,521132.1157,490164.2484
6251,520769.2022,520873.8882,490164.2484
6252,520769.2022,520873.8882,490164.2484
6253,520769.2022,520873.8882,490164.2484
6254,520769.2022,520873.8882,490164.2484
6255,520769.2022,520873.8882,490164.2484
6256,520769.2022,520873.8882,490164.2484
6257,520769.2022,520873.8882,490164.2484
6258,520769.2022,520759.4013,490164.2484
6259,520769.2022,520873.8882,490164.2484
6260,520769.2022,520501.1738,490164.2484
6261,520769.2022,520501.1738,490164.2484
6262,520769.2022,520501.1738,490164.2484
6263,520111.5378,520501.1738,490164.2484
6264,520111.5378,520501.1738,490164.2484
6265,520111.5378,520501.1738,490164.2484
6266,520111.5378,520501.1738,490164.2484
6267,520111.5378,520501.1738,490164.2484
6268,520111.5378,520501.1738,490164.2484
6269,520111.5378,520501.1738,490164.2484
6270,520111.5378,520501.1738,490164.2484
6271,520111.5378,520501.1738,490164.2484
6272,520128.085,520501.1738,490164.2484
6273,520448.4743,520501.1738,489999.3606
6274,520448.4743,520501.1738,489999.3606
6275,520448.4743,520501.1738,490043.0626
6276,520448.4743,520501.1738,490043.0626
6277,520448.4743,520497.3827,490043.0626
6278,520448.4743,520497.3827,490043.0626
6279,520448.4743,520497.3827,490043.0626
6280,520448.4743,520497.3827,489789.9414
6281,520468.1948,520497.3827,489789.9414
6282,520468.1948,520497.3827,489789.9414
6283,520468.1948,520497.3827,489789.9414
6284,520458.7633,520465.0658,489789.9414
6285,520468.1948,520497.3827,489789.9414
6286,520468.1948,520328.5377,489789.9414
6287,520468.1948,520328.5377,489789.9414
6288,520468.1948,520328.5377,489789.9414
6289,520468.1948,520328.5377,489789.9414
6290,520468.1948,520328.5377,489703.1606
6291,520468.1948,520328.5377,489703.1606
6292,520361.0942,520328.5377,489703.1606
6293,520361.0942,520328.5377,489703.1606
6294,520361.0942,520328.5377,489703.1606
6295,520166.991,520328.5377,489703.1606
6296,520166.991,520328.5377,489703.1606
6297,520166.991,520328.5377,489703.1606
6298,520166.991,520328.5377,489703.1606
6299,520166.991,520328.5377,489703.1606
6300,520166.991,520328.5377,489703.1606
6301,520166.991,520328.5377,489703.1606
6302,520166.991,520328.5377,489703.1606
6303,520166.991,520328.5377,489703.1606
6304,520166.991,520328.5377,489703.1606
6305,520166.991,520328.5377,489703.1606
6306,520059.8904,520379.4292,489703.1606
6307,520059.8904,520379.4292,489703.1606
6308,520059.8904,520379.4292,489477.5604
6309,520048.0684,520379.4292,489477.5604
6310,520048.0684,520379.4292,489477.5604
6311,520048.0684,520379.4292,489477.5604
6312,520048.0684,520379.4292,489477.5604
6313,519983.8465,520379.4292,489477.5604
6314,519983.8465,520085.2358,489477.5604
6315,519983.8465,520379.4292,489477.5604
6316,519983.8465,520379.4292,489477.5604
6317,519983.8465,520379.4292,489477.5604
6318,519983.8465,520379.4292,488796.9145
6319,519983.8465,520379.4292,488796.9145
6320,519983.8465,520379.4292,488796.9145
6321,519983.8465,520379.4292,488796.9145
6322,519983.8465,520379.4292,488796.9145
6323,519925.6773,520379.4292,488796.9145
6324,519925.6773,520379.4292,488796.9145
6325,519925.6773,520379.4292,488796.9145
6326,519721.5997,520379.4292,488796.9145
6327,519721.5997,520379.4292,488766.0668
6328,519721.5997,520379.4292,488766.0668
6329,519721.5997,520379.4292,488766.0668
6330,519721.5997,518772.7395,488766.0668
6331,519721.5997,518772.7395,488766.0668
6332,519721.5997,519409.6106,488766.0668
6333,519721.5997,518428.0364,488766.0668
6334,519721.5997,518428.0364,488766.0668
6335,519721.5997,518428.0364,488766.0668
6336,519721.5997,518428.0364,488766.0668
6337,519721.5997,518428.0364,488766.0668
6338,519721.5997,518428.0364,488766.0668
6339,519721.5997,518428.0364,488766.0668
6340,519721.5997,518428.0364,488766.0668
6341,519721.5997,518428.0364,488766.0668
6342,519630.5224,518428.0364,488766.0668
6343,519630.5224,518428.0364,488748.3536
6344,519630.5224,518428.0364,488748.3536
6345,519630.5224,518428.0364,488748.3536
6346,519630.5224,518428.0364,488748.3536
6347,519630.5224,518428.0364,488748.3536
6348,519630.5224,518428.0364,488748.3536
6349,519080.7059,518428.0364,488748.3536
6350,519080.7059,518428.0364,488748.3536
6351,519080.7059,518428.0364,488748.3536
6352,519080.7059,518428.0364,488671.7459
6353,519080.7059,518428.0364,488671.7459
6354,519080.7059,518428.0364,488671.7459
6355,519080.7059,518428.0364,488671.7459
6356,519080.7059,518428.0364,488671.7459
6357,519080.7059,518411.391,488671.7459
6358,519080.7059,518411.391,488671.7459
6359,519080.7059,518411.391,488671.7459
6360,519080.7059,518411.391,488671.7459
6361,519080.7059,518411.391,488671.7459
6362,518785.5509,518411.391,488671.7459
6363,518180.1698,518411.391,488671.7459
6364,518180.1698,518411.391,488671.7459
6365,518180.1698,518411.391,488671.7459
6366,518180.1698,518411.391,488671.7459
6367,518180.1698,518411.391,488671.7459
6368,518180.1698,518411.391,488671.7459
6369,518180.1698,518411.391,488671.7459
6370,518180.1698,517891.6973,488671.7459
6371,518180.1698,517891.6973,488671.7459
6372,518180.1698,517766.2256,488671.7459
6373,518180.1698,517766.2256,488671.7459
6374,518180.1698,517766.2256,488671.7459
6375,518180.1698,517766.2256,488671.7459
6376,518101.6182,517766.2256,488615.7907
6377,518101.6182,517766.2256,488615.7907
6378,518101.6182,517766.2256,488615.7907
6379,518101.6182,517766.2256,488615.7907
6380,518101.6182,517766.2256,488565.8486
6381,518101.6182,517766.2256,488565.8486
6382,518101.6182,517766.2256,488565.8486
6383,518101.6182,517766.2256,488607.1381
6384,518101.6182,517766.2256,488615.7907
6385,518101.6182,517766.2256,488615.7907
6386,518101.6182,517766.2256,488615.7907
6387,518101.6182,517766.2256,488615.7907
6388,518101.6182,517766.2256,488615.7907
6389,517813.702,517766.2256,488615.7907
6390,517813.702,517766.2256,488615.7907
6391,517813.702,517244.16,488484.035
6392,517813.702,517244.16,488238.7106
6393,517813.702,515830.261,488238.7106
6394,517813.702,515830.261,488238.7106
6395,517813.702,515830.261,488238.7106
6396,517813.702,515830.261,488238.7106
6397,517813.702,515830.261,488238.7106
6398,517813.702,515830.261,488238.7106
6399,517813.702,515830.261,488106.9549
6400,517813.702,515830.261,488106.9549
6401,517245.0316,515830.261,488106.9549
6402,517245.0316,515830.261,488106.9549
6403,517245.0316,515830.261,488106.9549
6404,517245.0316,515830.261,488106.9549
6405,517245.0316,515830.261,488106.9549
6406,517493.6057,515830.261,488106.9549
6407,517493.6057,515830.261,488106.9549
6408,517493.6057,515830.261,488106.9549
6409,517493.6057,515830.261,488106.9549
6410,517493.6057,515830.261,486686.7153
6411,517493.6057,515156.2962,486686.7153
6412,517493.6057,515156.2962,486686.7153
6413,517493.6057,515156.2962,486686.7153
6414,517493.6057,515156.2962,486686.7153
6415,517493.6057,515156.2962,486686.7153
6416,517229.6067,515156.2962,486686.7153
6417,517229.6067,515156.2962,486686.7153
6418,517229.6067,515156.2962,486686.7153
6419,517229.6067,515156.2962,486686.7153
6420,517229.6067,515156.2962,486686.7153
6421,517229.6067,515156.2962,486686.7153
6422,517229.6067,514951.5021,486686.7153
6423,517229.6067,514951.5021,486686.7153
6424,517188.2788,514951.5021,486686.7153
6425,517188.2788,514951.5021,486686.7153
6426,517188.2788,514951.5021,486686.7153
6427,517188.2788,514951.5021,486686.7153
6428,517188.2788,514951.5021,486686.7153
6429,517188.2788,514951.5021,486686.7153
6430,517007.9287,514951.5021,486686.7153
6431,517007.9287,514951.5021,486680.1277
6432,516924.2798,514951.5021,486680.1277
6433,516924.2798,514951.5021,486686.7153
6434,516924.2798,514776.898,486686.7153
6435,516924.2798,514776.898,486686.7153
6436,516924.2798,514776.898,486686.7153
6437,516924.2798,514136.8144,486686.7153
6438,516924.2798,514136.8144,486686.7153
6439,516924.2798,514136.8144,486686.7153
6440,516924.2798,514136.8144,486686.7153
6441,515875.7147,514136.8144,486686.7153
6442,515875.7147,514136.8144,486686.7153
6443,515875.7147,514136.8144,486686.7153
6444,515875.7147,513802.3149,486601.1201
6445,515875.7147,513802.3149,486601.1201
